,simuli_name_1,Participant,avg_max,avg_min,avg_mean,avg_std,avg_kurtosis,avg_skewness,avg_auc,corr_max,corr_min,corr_mean,corr_std,corr_kurtosis,corr_skewness,corr_auc,diff_max,diff_min,diff_mean,diff_std,diff_kurtosis,diff_skewness,diff_auc
98,LN_2,6GSd4,4.077125549,3.423171997,3.722033466,0.169184345,-0.913767449,0.261510587,1864.656645,3.876803762,3.608180782,3.71609012,0.084160576,,,,0.200321787,-0.185008785,0.005943347,0.08502377,,,
99,LN_3,6GSd4,3.905059814,3.426750183,3.687487596,0.100851257,0.003896878,-0.488686984,1080.441797,3.798168622,3.656944066,3.71156312,0.026470797,,,,0.106891192,-0.230193883,-0.024075524,0.07438046,,,
100,LN_4,6GSd4,3.79945755,3.328304291,3.628508441,0.113833342,0.002382802,-0.897451268,1085.126863,3.674473988,3.590249922,3.61476819,0.026167057,,,,0.124983562,-0.261945631,0.013740251,0.087666286,,,
101,LN_5,6GSd4,3.914077759,3.270168304,3.64739287,0.13555261,-0.026286217,-0.536447123,765.9061832,3.694803568,3.622843056,3.660081678,0.014185869,0.719588559,0.331470335,768.6236085,0.219274191,-0.352674751,-0.012688809,0.121366741,-0.745874776,-0.867917458,-2.717425234
102,LN_6,6GSd4,4.041419983,3.649246216,3.911686119,0.072043878,-0.149760389,-0.534284588,1103.123093,3.879272412,3.819544939,3.8481997,0.011567399,,,,0.16214757,-0.170298723,0.063486419,0.060476479,,,
103,LN_7_N,6GSd4,4.069961548,3.597904205,3.852049113,0.102013447,-0.403594056,-0.292242052,1960.737305,3.898783893,3.806788224,3.821652526,0.016570333,3.814283901,1.767602563,1945.233704,0.171177654,-0.208884019,0.030396587,0.085443113,-4.217877957,-2.059844614,15.50360108
104,LN_7_P,6GSd4,3.841300964,3.449123383,3.660588993,0.08654797,-0.648717429,0.241396437,1083.613167,3.994614564,3.776789038,3.806615438,0.034968837,,,,-0.1533136,-0.327665655,-0.146026444,0.051579133,,,
105,LN_9,6GSd4,4.457920074,3.498981476,4.10936025,0.292713178,-0.681487972,-0.83226394,612.6209373,4.158292627,3.994517826,4.099311633,0.04790326,,,,0.299627448,-0.49553635,0.010048617,0.244809918,,,
106,LP_1,6GSd4,4.077308655,3.881904602,3.957635847,0.048664873,0.449130627,1.200069728,229.5033188,4.015272611,3.889886891,3.925789051,0.025045465,1.684001976,1.266612011,227.6877718,0.062036043,-0.007982289,0.031846796,0.023619408,-1.234871349,-0.066542283,1.815546974
107,LP_2,6GSd4,3.987895966,3.598548889,3.747722184,0.095352688,-0.034362465,0.519228215,449.869854,3.737952597,3.607959145,3.697913141,0.026166193,2.285067297,-1.474273199,443.7635443,0.249943369,-0.009410256,0.049809043,0.069186495,-2.319429761,1.993501414,6.106309681
108,LP_3,6GSd4,4.252986908,3.580116272,3.867776742,0.164424661,-1.194589674,0.187908289,1481.522823,3.960087966,3.746509871,3.883826127,0.069088176,-1.095234657,-0.646415831,1487.440017,0.292898942,-0.166393599,-0.016049385,0.095336486,-0.099355017,0.83432412,-5.917193454
109,LP_4,6GSd4,4.185508728,3.677047729,3.978943381,0.101790192,0.296010531,-0.869453761,799.8955593,4.075804929,3.666319177,3.984203422,0.066567048,10.29725868,-2.566958416,800.7788339,0.109703799,0.010728552,-0.005260041,0.035223144,-10.00124815,1.697504656,-0.883274586
110,LP_5,6GSd4,3.906646729,3.49760437,3.683533232,0.106347137,-0.773383818,0.083283399,865.7070198,3.70467952,3.544691753,3.662337719,0.034827934,2.844122155,-1.662916966,860.6886679,0.201967208,-0.047087383,0.021195513,0.071519203,-3.617505972,1.746200365,5.018351901
111,LP_6,6GSd4,3.839324951,3.413387299,3.515060505,0.061991999,10.74782111,2.746452746,832.9018784,3.748141259,3.463859606,3.558693283,0.036176158,8.459122116,1.811985385,843.3994266,0.091183692,-0.050472307,-0.043632778,0.025815841,2.288698997,0.934467361,-10.49754827
112,LP_7,6GSd4,4.361671448,3.619464874,3.845292923,0.178509922,0.643480372,1.252709813,2214.895903,4.221117457,3.69427933,3.811136589,0.092046316,2.095238475,1.285706969,2195.18377,0.140553991,-0.074814456,0.034156334,0.086463606,-1.451758103,-0.032997156,19.71213238
113,LP_9,6GSd4,4.162017822,3.431350708,3.853126589,0.210172326,-0.85382736,-0.45910319,693.6517601,3.824755592,3.575051437,3.765237288,0.047110864,0.879274076,-0.756756455,677.7524422,0.337262231,-0.143700729,0.087889301,0.163061462,-1.733101436,0.297653265,15.89931786
114,HN_1,7yqP3,5.111724854,2.619476318,4.196682144,0.542888522,0.562874046,-1.09573633,2388.326672,4.888857004,3.96180964,4.196123347,0.17301813,,,,0.22286785,-1.342333322,0.000558796,0.369870392,,,
115,HN_2_H,7yqP3,5.477279663,4.377723694,4.839645273,0.219898032,-0.50257482,0.427421284,1964.916437,5.259680815,4.22618402,4.576359517,0.238867649,2.100195816,1.492118697,1857.750411,0.217598848,0.151539674,0.263285757,-0.018969617,-2.602770636,-1.064697413,107.1660264
116,HN_2_L,7yqP3,4.503417969,2.959838867,3.90097588,0.391457068,-0.015829854,-0.873879244,737.4600639,4.585907227,4.319486953,4.458565834,0.056389854,,,,-0.082489259,-1.359648086,-0.557589954,0.335067214,,,
117,HN_3_H,7yqP3,3.465019226,2.615123749,2.861154578,0.197076068,1.687195414,1.416794718,251.4693699,3.131600699,2.794198988,2.870111554,0.136307428,-0.049288617,1.394555026,252.475466,0.333418527,-0.179075239,-0.008956976,0.060768641,1.736484031,0.022239692,-1.006096087
118,HN_3_L,7yqP3,3.115020752,2.174926758,2.685204839,0.186995284,0.093730181,-0.480210015,673.986618,2.839290331,2.3005323,2.729953647,0.084708143,,,,0.275730421,-0.125605542,-0.044748808,0.102287141,,,
119,HN_4,7yqP3,3.961338043,3.124893188,3.609972616,0.186300729,-0.244110223,-0.251473562,700.3599033,3.657344596,3.422997614,3.484466578,0.043926442,3.777203465,1.529515348,675.9733691,0.303993448,-0.298104426,0.125506039,0.142374286,-4.021313688,-1.780988909,24.38653427
120,HN_5,7yqP3,3.082813263,2.489860535,2.882838214,0.103800753,-0.57858424,-0.064449324,864.7782612,2.879389426,2.826049946,2.845648801,0.018873997,-1.806515287,0.178355426,853.6950721,0.203423837,-0.336189411,0.037189414,0.084926757,1.227931047,-0.24280475,11.08318908
121,HN_6,7yqP3,3.01776123,2.556877136,2.767006286,0.104095763,-1.018077654,-0.232703118,777.6449051,2.80264121,2.710948304,2.768979893,0.021278075,-0.778959803,-0.70225229,778.0693453,0.21512002,-0.154071168,-0.001973607,0.082817688,-0.239117851,0.469549171,-0.424440163
122,HN_7,7yqP3,3.467830658,2.337619781,2.914722518,0.309067969,-1.07223297,-0.092291182,588.8903866,3.472290669,2.870747426,2.985637208,0.103813302,,,,-0.004460011,-0.533127645,-0.07091469,0.205254667,,,
123,HN_9,7yqP3,4.400943756,2.836833954,3.68359787,0.325303019,-0.847380702,-0.046722055,3315.146378,4.159911086,3.44543483,3.690312966,0.113262479,-0.704082667,0.766550098,3321.332664,0.24103267,-0.608600876,-0.006715096,0.21204054,-0.143298035,-0.813272153,-6.186286089
124,HP_1_L,7yqP3,3.836608887,2.886779785,3.279235096,0.219858104,-0.549030368,0.394438724,652.4420204,3.531800544,3.094787126,3.373870114,0.108358156,-0.720304676,-0.495418478,671.4171926,0.304808343,-0.208007341,-0.094635018,0.111499948,0.171274308,0.889857202,-18.97517218
125,HP_1_H,7yqP3,4.024940491,3.234401703,3.628313937,0.252868445,-1.289690518,0.208901617,210.2227516,3.659524695,3.363040976,3.507915945,0.047018803,1.8687832,0.429457094,203.4027589,0.365415796,-0.128639273,0.120397992,0.205849642,-3.158473718,-0.220555477,6.819992698
126,HP_2,7yqP3,3.125835419,2.590087891,2.833950939,0.124418046,-1.043988275,0.093685874,1130.708971,2.876471557,2.770439995,2.826204642,0.025989224,-0.16205183,-0.514806988,1127.644389,0.249363862,-0.180352105,0.007746297,0.098428822,-0.881936445,0.608492862,3.064582503
127,HP_3_L,7yqP3,3.941108704,2.63407135,3.387601393,0.244881065,-0.132153131,-0.341612862,2665.976173,3.483254517,3.278116898,3.398010466,0.037898774,,,,0.457854187,-0.644045548,-0.010409073,0.206982291,,,
128,HP_3_H,7yqP3,3.97889328,3.008628845,3.48861258,0.278912181,-1.410303753,-0.077814971,457.3031425,3.463279488,3.304529612,3.426878657,0.032652811,-0.091483538,-0.841959425,448.9265713,0.515613792,-0.295900766,0.061733922,0.24625937,-1.318820215,0.764144454,8.376571261
129,HP_4,7yqP3,2.991249084,2.366912842,2.811631333,0.081975311,5.53388613,-1.330033585,551.1018124,2.758346481,2.639474264,2.732328502,0.033534192,1.168253976,-1.466129235,535.5788234,0.232902603,-0.272561422,0.079302831,0.048441119,4.365632154,0.13609565,15.52298894
130,HP_5,7yqP3,3.843147278,3.15486145,3.590950751,0.173455043,-0.292260567,-0.588692033,459.7141743,3.794850467,3.262863576,3.46523442,0.074220099,4.84429686,0.473840147,443.4838736,0.048296811,-0.108002126,0.125716332,0.099234943,-5.136557426,-1.06253218,16.23030066
131,HP_6,7yqP3,2.961669922,2.491512299,2.749540376,0.124992005,-0.82735771,-0.584551487,442.5695858,3.056191279,2.630552622,2.727890158,0.088080017,0.981645277,0.870831487,439.0148229,-0.094521357,-0.139040323,0.021650218,0.036911987,-1.809002987,-1.455382974,3.554762941
132,HP_7_H,7yqP3,3.281154633,2.773551941,3.014023384,0.110332494,-0.289436262,0.428309311,409.9962826,3.0682417,2.68992105,2.916231697,0.101283661,-0.868502318,-0.654400565,396.4913274,0.212912932,0.083630891,0.097791687,0.009048833,0.579066056,1.082709876,13.5049552
133,HP_7_L,7yqP3,2.963352203,2.479358673,2.611891641,0.106742579,1.281598116,1.316375177,232.2728443,3.063638227,2.589817879,2.755878473,0.132441982,,,,-0.100286024,-0.110459206,-0.143986833,-0.025699404,,,
134,HP_9,7yqP3,3.047344208,2.15442276,2.637142462,0.152643001,-0.117707296,0.217812949,2566.006795,2.801547412,2.600418282,2.636562655,0.030959808,5.541684082,1.809641864,2565.395403,0.245796796,-0.445995522,0.000579807,0.121683194,-5.659391378,-1.591828915,0.611391937
135,LN_1,7yqP3,2.934146881,2.473903656,2.698401013,0.089198001,-0.206866419,-0.037317451,1114.5791,2.659023139,2.613578575,2.632713925,0.007915574,,,,0.275123742,-0.139674919,0.065687088,0.081282427,,,
136,LN_2,7yqP3,3.398490906,2.58373642,3.016150985,0.173816462,-0.418202181,-0.146040931,1348.061909,3.90761208,3.054762509,3.408815354,0.301526879,,,,-0.509121175,-0.47102609,-0.392664368,-0.127710417,,,
137,LN_3,7yqP3,4.015220642,2.612533569,3.409736633,0.324682748,-0.352933541,-0.160257523,958.4617157,3.655105367,3.235608279,3.360061347,0.103116263,,,,0.360115275,-0.62307471,0.049675286,0.221566484,,,
138,LN_4,7yqP3,3.014667511,2.61580658,2.803924113,0.083686708,-0.615611284,0.044820375,785.2282295,2.791031091,2.735169171,2.772165976,0.015073994,,,,0.22363642,-0.119362591,0.031758137,0.068612714,,,
139,LN_5,7yqP3,2.735897064,1.746368408,2.43511442,0.198831075,2.751283632,-1.676419693,477.2433681,2.997854277,2.440814159,2.539690003,0.096804785,2.53946406,1.287695064,497.7850698,-0.261957213,-0.69444575,-0.104575583,0.102026289,0.211819572,-2.964114757,-20.54170166
140,LN_6,7yqP3,2.927650452,1.993911743,2.664485876,0.162294674,1.036597451,-1.010466469,735.4025078,2.868675841,2.613066156,2.741017589,0.060200924,,,,0.05897461,-0.619154412,-0.076531713,0.10209375,,,
141,LN_7_N,7yqP3,4.710391998,3.390441895,4.176294128,0.245553538,0.382627816,-0.44711292,2025.309363,4.449399141,4.096022169,4.226647203,0.096256483,-0.928380693,0.570472588,2049.795784,0.260992857,-0.705580274,-0.050353075,0.149297055,1.311008509,-1.017585508,-24.48642136
142,LN_7_P,7yqP3,4.023765564,3.200721741,3.651430023,0.175595811,-0.497745037,-0.404373736,971.3391476,4.398997556,3.989546204,4.106132516,0.094081258,,,,-0.375231992,-0.788824464,-0.454702493,0.081514553,,,
143,LN_9,7yqP3,3.100521088,2.487159729,2.779212874,0.136155723,-0.269575702,0.268941215,408.6855354,2.945428738,2.685140438,2.842100535,0.056955072,,,,0.15509235,-0.197980709,-0.062887661,0.07920065,,,
144,LP_1,7yqP3,2.823936462,2.409191132,2.708397037,0.062008432,6.730271518,-1.530056977,162.4256496,2.916068774,2.815775416,2.860375909,0.031634032,-1.586129909,-0.129195369,171.6552318,-0.092132312,-0.406584284,-0.151978872,0.0303744,8.316401427,-1.400861609,-9.229582116
145,LP_2,7yqP3,3.446502686,3.141166687,3.309837621,0.079871667,-0.84248111,-0.31343045,357.5207653,3.273082367,3.0907733,3.208627654,0.036052017,0.919141899,-1.051865825,346.5157558,0.173420318,0.050393387,0.101209967,0.04381965,-1.761623009,0.738435374,11.00500954
146,LP_3,7yqP3,4.033969879,3.174964905,3.568369203,0.2154417,-0.941766531,0.343116153,1209.736904,3.719796369,3.460142838,3.572699609,0.06048484,-1.130940479,0.277360957,1211.187043,0.314173511,-0.285177933,-0.004330405,0.15495686,0.189173948,0.065755196,-1.450138875
147,LP_4,7yqP3,3.60748291,3.133052826,3.336837163,0.127689283,-1.054285863,0.335328438,627.2102852,3.551678983,3.295329078,3.489401202,0.046721969,6.497279223,-2.217681648,655.9791176,0.055803927,-0.162276252,-0.152564039,0.080967314,-7.551565085,2.553010085,-28.76883238
148,LP_5,7yqP3,3.959056854,3.287776947,3.680780929,0.155710535,0.387394056,-1.087541151,835.5629292,3.978011723,3.176221845,3.651359268,0.21013202,-0.299393117,-0.645534263,828.7688046,-0.018954868,0.111555102,0.029421661,-0.054421485,0.686787173,-0.442006887,6.794124521
149,LP_6,7yqP3,2.933883667,2.31552887,2.642763725,0.134014638,-0.515463529,0.178054373,555.0577393,2.636898387,2.551039586,2.602712714,0.022254769,0.684617432,-1.048293248,546.6016456,0.29698528,-0.235510716,0.040051012,0.111759869,-1.20008096,1.226347621,8.456093707
150,LP_7,7yqP3,4.052322388,3.111865997,3.494344777,0.230512205,-0.694937509,0.529198353,2030.145893,3.850796179,2.867676481,3.478333992,0.146698523,1.251523738,0.659770664,2020.733346,0.201526209,0.244189517,0.016010784,0.083813681,-1.946461247,-0.130572311,9.412547211
151,LP_9,7yqP3,3.881347656,3.083786011,3.536486439,0.169061534,-0.563188232,-0.201492092,611.7153778,3.604567135,3.221295931,3.485126395,0.099826137,-0.813627414,-0.464154468,602.9050723,0.276780522,-0.13750992,0.051360045,0.069235396,0.250439182,0.262662375,8.810305505
152,HN_1,8vDRG,4.868301392,2.712974548,3.930007117,0.538558183,-1.113518212,-0.272409016,2122.446686,4.407367462,3.640063634,3.919164969,0.144351145,,,,0.46093393,-0.927089086,0.010842147,0.394207038,,,
153,HN_2_H,8vDRG,5.110313416,4.151023865,4.555424621,0.236570447,-0.522766654,0.475772181,1625.964811,5.043493628,4.285145736,4.390230635,0.158046999,12.51645852,3.710945381,1566.992994,0.066819787,-0.134121872,0.165193986,0.078523448,-13.03922518,-3.2351732,58.97181751
154,HN_2_L,8vDRG,4.653987885,3.218029022,3.985472488,0.410834073,-1.201453049,-0.114258139,633.7445374,4.387948911,4.287360721,4.349529337,0.029338297,,,,0.266038974,-1.069331698,-0.364056849,0.381495775,,,
155,HN_3_H,8vDRG,4.590637207,3.566761017,3.947473124,0.262708057,-0.013283242,0.881861129,445.9219284,4.312524904,3.6389903,3.883441105,0.292266699,-1.374142662,0.77577628,438.7186283,0.278112303,-0.072229283,0.06403202,-0.029558642,1.360859419,0.106084849,7.203300095
156,HN_3_L,8vDRG,4.256847382,3.331127167,3.862314265,0.238612207,-0.666626504,-0.429316248,1085.461779,3.759080537,3.146461621,3.608704181,0.117336688,,,,0.497766844,0.184665546,0.253610083,0.12127552,,,
157,HN_4,8vDRG,4.346931458,3.111679077,3.877572491,0.314459721,-1.06223557,-0.20374482,690.5135002,4.032873953,3.32771694,3.545365722,0.243856717,-1.103974094,0.522875121,630.9366152,0.314057504,-0.216037863,0.332206769,0.070603005,0.041738523,-0.726619941,59.57688499
158,HN_5,8vDRG,4.55916214,4.029014587,4.279279889,0.114589596,-0.562546137,0.445602158,1035.699389,4.314029389,3.889311518,4.137304159,0.084355946,1.221611688,-0.637195273,1001.103434,0.24513275,0.13970307,0.141975731,0.03023365,-1.784157825,1.082797431,34.59595444
159,HN_6,8vDRG,3.68139267,3.269119263,3.460016897,0.110126672,-1.016563103,-0.02962069,854.5984631,3.586694236,3.368923615,3.442285666,0.038066624,1.043845449,0.77976679,850.2655637,0.094698434,-0.099804352,0.017731231,0.072060049,-2.060408552,-0.80938748,4.332899334
160,HN_7,8vDRG,4.318683624,3.346260071,3.831647108,0.239355286,-1.049995744,0.082501973,827.8971729,4.045115634,3.785214434,3.831264116,0.061078314,,,,0.27356799,-0.438954363,0.000382992,0.178276972,,,
161,HN_9,8vDRG,4.430557251,3.216869354,3.847341651,0.243243184,-0.631476533,-0.243773491,3043.27545,4.341372796,3.610760732,3.82166713,0.130222606,-0.155486808,0.665960788,3023.002108,0.089184455,-0.393891378,0.025674521,0.113020578,-0.475989726,-0.909734279,20.2733425
162,HP_1_L,8vDRG,3.931251526,3.124862671,3.508019519,0.240899305,-1.204218312,0.070899163,648.9984303,3.730240865,3.179920341,3.429803866,0.113130066,-0.583229672,0.350824963,634.5378747,0.201010661,-0.055057671,0.078215653,0.127769239,-0.62098864,-0.279925801,14.46055557
163,HP_1_H,8vDRG,3.808704376,3.361568451,3.63869623,0.137618989,-0.496672102,-0.782218209,185.4414806,3.614783954,3.231456741,3.50082409,0.07435286,1.500621594,-0.606569995,178.5163559,0.193920422,0.13011171,0.13787214,0.063266129,-1.997293695,-0.175648213,6.925124783
164,HP_2,8vDRG,4.212738037,2.927429199,3.824186406,0.185088273,1.105408264,-0.748751949,1433.960987,3.881639786,3.732688948,3.821874365,0.045841991,-1.487500671,-0.38593486,1433.212153,0.331098251,-0.805259748,0.002312042,0.139246282,2.592908935,-0.362817089,0.748834398
165,HP_3_L,8vDRG,4.365692139,2.684791565,3.288843624,0.380108539,0.257425087,1.194154193,2502.501164,3.795033571,2.961702634,3.38473459,0.168109253,,,,0.570658568,-0.276911069,-0.095890967,0.211999286,,,
166,HP_3_H,8vDRG,4.378723145,3.594848633,4.121160903,0.201978924,-0.899010407,-0.506711543,432.964056,3.587698979,3.204458552,3.435844286,0.083806208,-0.619614078,0.028340093,360.7746425,0.791024166,0.390390081,0.685316617,0.118172716,-0.27939633,-0.535051636,72.18941349
167,HP_4,8vDRG,3.875583649,3.442554474,3.663264845,0.10148847,-1.00198435,-0.146239839,615.387188,3.7569203,3.394978279,3.613804208,0.09467263,-1.367814066,-0.510924806,607.1288962,0.118663349,0.047576195,0.049460637,0.006815841,0.365829716,0.364684967,8.258291719
168,HP_5,8vDRG,4.716247559,3.963474274,4.325733789,0.190352635,-0.562686673,0.528815583,597.1990585,4.353960164,3.519360095,4.041861557,0.142576776,5.123528638,-2.150504422,557.7304421,0.362287395,0.444114178,0.283872231,0.047775859,-5.686215311,2.679320004,39.46861644
169,HP_6,8vDRG,4.277370453,3.752655029,4.025329487,0.13382751,-1.154132326,-0.076622858,591.7495575,4.493507083,3.461165046,3.946794545,0.196174608,-0.070554093,-0.221754966,580.0963986,-0.21613663,0.291489983,0.078534942,-0.062347098,-1.083578233,0.145132109,11.65315885
170,HP_7_H,8vDRG,3.834140778,3.464130402,3.634088389,0.116053412,-1.350675188,0.186449355,486.9609241,3.77973123,3.550966491,3.627123703,0.048567265,0.783035185,1.081550411,486.0594487,0.054409547,-0.08683609,0.006964687,0.067486147,-2.133710373,-0.895101056,0.901475401
171,HP_7_L,8vDRG,3.665836334,3.390033722,3.526100667,0.081311112,-1.392066058,-0.181333858,313.8548851,3.607273753,3.411244211,3.554044181,0.054456276,,,,0.058562581,-0.021210489,-0.027943514,0.026854837,,,
172,HP_9,8vDRG,4.315444946,2.9793396,3.654918952,0.286180571,-0.494058089,0.189404866,3618.534172,4.002844229,3.220197567,3.643313051,0.124155624,0.57190012,-0.148164706,3606.87438,0.312600717,-0.240857967,0.011605901,0.162024947,-1.065958209,0.337569572,11.65979236
173,LN_1,8vDRG,3.674015045,3.116085052,3.406449065,0.143893278,-1.006294605,-0.119967108,1165.095596,3.99167621,3.328504468,3.648867987,0.165504055,,,,-0.317661165,-0.212419415,-0.242418922,-0.021610778,,,
174,LN_2,8vDRG,4.062976837,3.052394867,3.56593781,0.247142168,-0.695959422,0.050476787,1643.790611,3.803510422,3.490021492,3.624655582,0.098354822,,,,0.259466415,-0.437626625,-0.058717772,0.148787346,,,
175,LN_3,8vDRG,4.405391693,3.54914856,4.050072537,0.222239307,-0.389295573,-0.627322668,899.2746029,4.382316921,3.949948035,4.055493983,0.074266353,,,,0.023074772,-0.400799475,-0.005421446,0.147972954,,,
176,LN_4,8vDRG,3.983440399,3.289909363,3.772583873,0.154698539,1.130746465,-1.277776739,1011.281975,3.78965826,3.720892813,3.759340847,0.015515573,,,,0.193782139,-0.43098345,0.013243026,0.139182966,,,
177,LN_5,8vDRG,3.992237091,3.071727753,3.539980705,0.301677842,-1.534982164,-0.129410523,566.2857571,3.585265612,3.3012707,3.453727977,0.069080515,-0.960719375,-0.543519097,552.6047604,0.406971479,-0.229542947,0.086252727,0.232597327,-0.574262789,0.414108574,13.68099667
178,LN_6,8vDRG,4.917152405,3.334049225,4.201470188,0.408899199,-0.724782066,-0.514822562,936.9741821,4.727283887,4.160188834,4.254009075,0.110533186,,,,0.189868517,-0.826139609,-0.052538887,0.298366013,,,
179,LN_7_N,8vDRG,4.099380493,2.881492615,3.553776157,0.314123398,-0.167043155,-0.799518531,1670.327059,3.848155273,3.544225742,3.694643323,0.079139619,-1.012132363,-0.230427102,1736.484176,0.25122522,-0.662733127,-0.140867166,0.234983779,0.845089208,-0.569091429,-66.15711678
180,LN_7_P,8vDRG,3.795852661,2.941356659,3.300894922,0.152280356,1.376218552,1.217237552,864.6869717,3.782559305,3.547845171,3.60762843,0.041304186,,,,0.013293356,-0.606488512,-0.306733508,0.11097617,,,
181,LN_9,8vDRG,4.217063904,3.625797272,4.016111733,0.13244276,-0.030366674,-0.737631736,550.3457108,4.176969258,3.650208261,3.950356429,0.154927343,,,,0.040094646,-0.024410989,0.065755305,-0.022484583,,,
182,LP_1,8vDRG,3.856208801,3.479568481,3.670582061,0.120524187,-1.522752342,-0.187698582,168.89781,3.613286846,3.527922473,3.569369628,0.020237326,0.90936433,0.831943715,164.1879519,0.242921956,-0.048353991,0.101212433,0.100286861,-2.432116672,-1.019642296,4.709858036
