participant,video,FER_Mean_Valence,FER_Mean_Arousal,FER_Std_Valence,FER_Std_Arousal,FER_Kurtosis_Valence,FER_Kurtosis_Arousal,FER_Max_Valence,FER_Max_Arousal,FER_Min_Valence,FER_Min_Arousal
4FoNM,LN_7_N,0.00011087102971338014,0.0001244265076307489,3.098567857822608e-05,6.0584516694272425e-05,55.09281136510937,78.67440387815385,0.0005284633143531702,0.00015639442070399095,0.00010231170372044576,-0.0007063722995952826
4FoNM,LN_7_P,0.00010360490555716695,0.00012512132634441843,1.2796532903566896e-06,2.8398031812282268e-05,5.134248795170642,1.6618907258931532,0.00011043844641317103,0.00015900071344767598,9.925100410742928e-05,1.2650658761742985e-06
4FoNM,HP_2,0.00010506474574493906,0.00014125738525943245,2.4891203406442457e-06,1.4925809031363882e-05,0.5727569455028019,0.9062924214277177,0.00011381677390237953,0.00016196616943414286,0.00010211789410725666,7.307906299576829e-05
4FoNM,LP_3,9.780017910977651e-05,0.00010669145684136544,7.28768599031484e-06,5.205338813148368e-05,3.5064964514868935,3.343602368638968,0.00010462961029494192,0.00015955887422837038,6.070366638283289e-05,-0.00016416168020750625
4FoNM,HN_7,0.00011257265541997852,7.603611355095064e-05,6.63955865120015e-06,2.231476813497044e-05,3.242183627244531,9.356212744213353,0.00014764289712070866,0.00011709724541360897,0.00010220360549086151,-5.3831119566491074e-05
4FoNM,LP_7,0.00010133191038559191,0.00012736365966438282,4.128695495995084e-06,2.7892871180600793e-05,8.421312152129602,5.758335909800671,0.00010975961802772767,0.00015550319857283318,7.819807306917854e-05,-8.280538228908688e-06
4FoNM,HN_6,0.00010308760896635947,0.00014672649708258683,6.45526218645098e-07,9.791401771317452e-06,5.596919565491477,3.3727839682678447,0.0001064748994681783,0.00016068589312514425,0.00010206010071961271,9.823419489660124e-05
4FoNM,LP_1,0.0001064949687474177,0.00015606617722995663,5.122375218338458e-06,3.475305367580657e-06,2.5510574831172033,14.696824215403922,0.00012751853997343158,0.00016046682289226337,0.00010189885510526983,0.00013053714980168694
4FoNM,LP_6,0.03346953285557084,-0.015893875134828383,0.10593750622059592,0.0752046132458596,9.489992201966547,21.249427867025787,0.6011120490100271,0.11261891959469342,0.00010128935598269632,-0.4691103471933311
4FoNM,HN_4,0.00010397632104665388,0.00011921912447920196,2.662750350718798e-06,2.7769344237146104e-05,2.2445309932137762,1.6616501346068873,0.0001136865032748725,0.00014876012728601623,9.806851017862356e-05,1.0709349596312116e-05
8vDRG,LP_5,0.00017274825587724004,6.445664262575337e-05,6.38815356073957e-05,4.833502592986381e-05,0.7744205272952964,-1.5602090280329464,0.00040437918008561364,0.0001407774506192232,0.0001009790948498424,6.063362674033008e-06
8vDRG,HP_5,0.00014578792346742062,0.00010371266452384085,2.9289027836876843e-05,2.4271541789904575e-05,3.72833409791025,-0.48394540775242323,0.0002963742177770456,0.00013663977442912993,0.00011122613077571371,2.0792429028568185e-05
8vDRG,HN_2_H,0.00013856718755613753,0.00011590415557486533,2.2412450310426834e-05,8.376284803512985e-06,7.283670614972298,0.6151072326939051,0.0002621052926327314,0.00013012115290821967,0.00011560583703911786,8.328642727215017e-05
8vDRG,HN_2_L,0.0001874132124153407,0.00011259253585453202,7.994117859537159e-05,8.290859031155352e-06,2.538745208343304,-0.6916401697440793,0.0004770749409278212,0.00012923988515250542,0.00011708832972033819,9.772762145450776e-05
8vDRG,HP_2,0.24196209522677453,0.5403554365971004,0.15564697668453037,0.348752444033951,-1.368427115426937,-1.3455560608302823,0.3984117528261229,0.9045155079700252,0.00011923020255859717,-0.0005811920921983206
